Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,X,Y,Z
0 days 00:01:06.931000,9338.4499072,127.9666688,3,4.6166272,False,8,pos,3858.867236753805,2537.0,5338.0,131.0
0 days 00:01:07.167000,9424.0,126.0,3,41.0,False,8,car,3867.1269444444447,2491.119661132332,5264.109171338837,130.11221726116867
0 days 00:01:07.231000,9531.68,127.92,3,44.2,False,8,pos,3869.473785629805,2479.0,5244.0,130.0
0 days 00:01:07.391000,9800.88,132.72,3,52.2,False,8,pos,3875.6075605612364,2452.0,5195.0,130.0
0 days 00:01:07.567000,10097.0,138.0,3,61.0,False,8,car,3882.4602777777777,2427.1718407235,5136.153824002058,129.13548200962512
0 days 00:01:07.611000,10150.204754105911,138.36819899035234,3,60.631801009647674,False,8,pos,3884.161292008124,2422.0,5121.0,129.0
0 days 00:01:07.771000,10343.677712879167,139.70711219985583,3,59.29288780014417,False,8,pos,3890.3625091744075,2407.0,5063.0,129.0
0 days 00:01:07.806000,10386.0,140.0,3,59.0,False,8,car,3891.7547222222224,2404.4330235135576,5048.18141834592,128.9541830083691
0 days 00:01:08.051000,11054.181643636364,147.79545250909092,3,76.26135912727273,False,8,pos,3901.957442326579,2394.0,4926.0,128.0
0 days 00:01:08.246000,11586.0,154.0,3,90.0,False,8,car,3910.5769444444445,2396.830009417612,4827.702689779417,127.35787926537913
0 days 00:01:08.471000,10798.499328,166.1875104,3,92.8125024,False,8,pos,3920.9987313584916,2406.0,4729.0,127.0
0 days 00:01:08.486000,10746.0,167.0,4,93.0,False,8,car,3921.710277777778,2406.548019279999,4723.491171816305,126.9944644914667
0 days 00:01:08.686000,10713.0,174.0,4,98.0,False,8,car,3931.376944444445,2413.134722511011,4662.584335910537,127.13628016746816
0 days 00:01:08.846000,11050.0,179.0,4,98.0,False,8,car,3939.3325000000004,2425.809768769004,4590.950539873139,127.06177112008527
0 days 00:01:08.871000,11058.62506624,179.87500672,4,98.06250048,False,8,pos,3940.6083996189245,2429.0,4575.0,127.0
0 days 00:01:09.111000,11141.42506624,188.27500672,4,98.66250048,False,8,pos,3953.3575265168315,2470.0,4385.0,126.0
0 days 00:01:09.246000,11188.0,193.0,4,99.0,False,8,car,3960.7769444444443,2487.813380482502,4310.35387932694,125.72256351633459
0 days 00:01:09.511000,10920.5154312,201.28125599999998,4,99.0,False,8,pos,3975.6764651890367,2514.0,4218.0,126.0
0 days 00:01:09.566000,10865.0,203.0,4,99.0,False,14,car,3978.821388888889,2520.392801802118,4195.998807013712,126.16700884521484
0 days 00:01:09.766000,11012.0,209.0,5,99.0,False,14,car,3990.4325000000003,2546.657624842378,4105.849070277644,126.90911102460858
0 days 00:01:09.811000,11169.499776,210.79999744,5,99.0,False,14,pos,3993.1008094673875,2553.0,4084.0,127.0
0 days 00:01:09.966000,11712.0,217.0,5,99.0,False,12,car,4002.488055555555,2576.5528354000576,4002.552284795549,127.02982352257965
0 days 00:01:10.031000,11476.7805552,219.4375072,5,99.0,False,12,pos,4006.533970205658,2590.0,3956.0,127.0
0 days 00:01:10.271000,10608.280555199999,228.4375072,5,99.0,False,12,pos,4021.8802943149926,2656.0,3727.0,127.0
0 days 00:01:10.286000,10554.0,229.0,6,99.0,False,12,car,4022.843611111111,2659.373508641641,3715.169348588241,127.01331481902268
