Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,X,Y,Z
0 days 00:00:18.502000,11002.0,241.0,6,100.0,False,0,car,916.7088888888884,-293.4107258485061,1176.6575578195227,130.00005562199658
0 days 00:00:18.528000,11022.7998976,241.27857005714284,6,100.0,False,0,pos,918.4614225308553,-307.0,1187.0,130.0
0 days 00:00:18.768000,11214.7998976,243.84999862857143,6,100.0,False,0,pos,934.7306579179789,-429.0,1284.0,130.0
0 days 00:00:18.782000,11226.0,244.0,6,100.0,False,0,car,935.6866666666663,-435.92520031616846,1289.5452148849463,129.99439090850697
0 days 00:00:18.988000,11319.343692,246.5749984,6,100.0,False,0,pos,949.8483775251437,-542.0,1383.0,130.0
0 days 00:00:19.102000,11371.0,248.0,6,100.0,False,0,car,957.7311111111107,-615.9316981027521,1470.1067978753895,130.4161849746534
0 days 00:00:19.268000,11478.8999168,249.38333226666666,6,100.0,False,0,pos,969.2428359641008,-714.0,1600.0,131.0
0 days 00:00:19.342000,11527.0,250.0,6,100.0,False,0,car,974.3977777777773,-737.495223366152,1633.7426504280963,130.92050847888143
0 days 00:00:19.502000,11527.0,252.0,6,100.0,False,0,car,985.5977777777773,-756.796383380349,1674.6494000075215,130.2174938950535
0 days 00:00:19.568000,11547.074961066666,252.27499946666666,6,100.0,False,0,pos,990.2270258143884,-769.0,1707.0,130.0
0 days 00:00:19.742000,11600.0,253.0,6,100.0,False,0,car,1002.4644444444441,-824.5697295641407,1854.9970794703604,129.82450559403986
0 days 00:00:19.942000,11735.0,255.0,6,100.0,False,0,car,1016.6311111111107,-894.5096753712646,2057.001969946833,129.99543323912485
0 days 00:00:19.948000,11736.071405714285,255.02142811428573,6,100.0,False,0,pos,1017.057009425813,-896.0,2062.0,130.0
0 days 00:00:20.222000,11785.0,256.0,6,100.0,False,0,car,1036.5422222222219,-929.0915987183791,2231.336108579853,130.12721331005685
0 days 00:00:20.328000,11807.5249728,256.6624992,6,100.0,False,0,pos,1044.0991070611433,-934.0,2292.0,130.0
0 days 00:00:20.382000,11819.0,257.0,6,100.0,False,0,car,1047.964444444444,-936.194008804938,2325.321044222041,129.87963228805498
0 days 00:00:20.662000,11880.0,260.0,6,100.0,False,0,car,1068.186666666666,-943.6909074130414,2523.501713223933,128.9765232654444
0 days 00:00:20.748000,11891.17998336,260.0,6,100.0,False,0,pos,1074.3934160757306,-944.0,2592.0,129.0
0 days 00:00:20.862000,11906.0,260.0,6,100.0,False,0,car,1082.6311111111104,-942.7678759021148,2688.0609993828148,129.36258240981417
0 days 00:00:21.102000,11924.0,261.0,6,100.0,False,0,car,1100.0311111111105,-936.1673703622753,2887.692437636629,130.80648004424552
0 days 00:00:21.148000,11822.635996342857,260.01428845714287,6,83.57147428571429,False,0,pos,1103.3105970827894,-935.0,2918.0,131.0
0 days 00:00:21.382000,11307.0,255.0,6,0.0,True,0,car,1119.864444444444,-929.8172622290781,3031.693465270416,131.50649941137488
0 days 00:00:21.489000,11332.7468904,255.0,6,0.0,True,0,pos,1127.6438065834736,-926.0,3091.0,132.0
0 days 00:00:21.702000,11384.0,255.0,6,0.0,True,0,car,1142.5311111111107,-915.2711526348542,3245.213834629725,133.92949184620477
0 days 00:00:21.709000,11400.7995392,253.6000384,6,0.0,True,0,pos,1142.969832427829,-915.0,3250.0,134.0
0 days 00:00:21.982000,12056.0,199.0,5,0.0,True,0,car,1158.0088888888884,-911.8835632162206,3406.333580647009,136.91401586974195
0 days 00:00:21.989000,12056.554151466667,198.6500096,5,0.0,True,0,pos,1158.3737036495688,-912.0,3410.0,137.0
0 days 00:00:22.169000,12070.804171733333,189.6499968,5,0.0,True,0,pos,1167.6907299246707,-918.0,3501.0,139.0
0 days 00:00:22.222000,12075.0,187.0,5,0.0,True,0,car,1170.475555555555,-920.5154994165503,3525.5938441240223,139.1097809130489
0 days 00:00:22.329000,11899.626404548091,187.0,5,0.0,True,0,pos,1176.2041059804346,-927.0,3574.0,139.0
